unit_id,time_cycles,RUL,reconstruction_error,is_anomaly
1,1,320,0.0022965686825367495,0
1,2,319,0.007395281243934974,0
1,3,318,0.004691799465111913,0
1,4,317,0.002658280686949279,0
1,5,316,0.0037959378067565427,0
1,6,315,0.0074908445517042396,0
1,7,314,0.08034433252674704,0
1,8,313,0.0031097660195952446,0
1,9,312,0.006053297121801933,0
1,10,311,0.00442361069750591,0
1,11,310,0.005960612322844164,0
1,12,309,0.004036672598547191,0
1,13,308,0.0030953532465925943,0
1,14,307,0.006095366681939734,0
1,15,306,0.004588252011395494,0
1,16,305,0.005475256186740903,0
1,17,304,0.0011221466336352372,0
1,18,303,0.0018244574118688628,0
1,19,302,0.00601332179426492,0
1,20,301,0.004423467746260972,0
1,21,300,0.07719744389677512,0
1,22,299,0.006204388373754797,0
1,23,298,0.07968703180675411,0
1,24,297,0.005310354803442935,0
1,25,296,0.0032147421862114443,0
1,26,295,0.004654861106835911,0
1,27,294,0.000502799780858878,0
1,28,293,0.07861537851938505,0
1,29,292,0.0038877550881448557,0
1,30,291,0.005050941520932629,0
1,31,290,0.0057036509601882035,0
1,32,289,0.006331409555944578,0
1,33,288,0.0028999674348769455,0
1,34,287,0.005437780698006933,0
1,35,286,0.0012128422212709597,0
1,36,285,0.0041223408810738904,0
1,37,284,0.00681479732216752,0
1,38,283,0.08299629700841853,0
1,39,282,0.003936811594921575,0
1,40,281,0.0061584795433339565,0
1,41,280,0.005427821803395581,0
1,42,279,0.003527178493606872,0
1,43,278,0.004584400505149448,0
1,44,277,0.004531296945310389,0
1,45,276,0.0034753963768628764,0
1,46,275,0.07769468999713233,0
1,47,274,0.0037622202309724197,0
1,48,273,0.003675794860297044,0
1,49,272,0.007090008662672056,0
1,50,271,0.006264811025896739,0
1,51,270,0.0013095991804897864,0
1,52,269,0.004062808898816197,0
1,53,268,0.004487412624143959,0
1,54,267,0.0023596734344100497,0
1,55,266,0.002923650710834894,0
1,56,265,0.003956829932898423,0
1,57,264,0.07704478208064931,0
1,58,263,0.004109978614351109,0
1,59,262,0.003714051556147904,0
1,60,261,0.003917718964045467,0
1,61,260,0.00470100108805345,0
1,62,259,0.0025589054291279656,0
1,63,258,0.07664516694343536,0
1,64,257,0.0017025160827968504,0
1,65,256,0.0773035007966087,0
1,66,255,0.004932050633107078,0
1,67,254,0.005431109272158452,0
1,68,253,0.08000643133305715,0
1,69,252,0.08188985331625141,0
1,70,251,0.0017543841024168542,0
1,71,250,0.00112767902281715,0
1,72,249,0.0018175652066503031,0
1,73,248,0.004541808420633244,0
1,74,247,0.004599056261954842,0
1,75,246,0.0026143361816875566,0
1,76,245,0.005707571563157732,0
1,77,244,0.0038564816504069073,0
1,78,243,0.003509110788137648,0
1,79,242,0.004067961552217979,0
1,80,241,0.0007174644217604298,0
1,81,240,0.004866136317932339,0
1,82,239,0.003963132244668507,0
1,83,238,0.002167050807362123,0
1,84,237,0.004012334155366687,0
1,85,236,0.002039917424351383,0
1,86,235,0.0814198886927957,0
1,87,234,0.004241719227452195,0
1,88,233,0.004032778618322657,0
1,89,232,0.004213680860635964,0
1,90,231,0.08283338117577958,0
1,91,230,0.0008801252921189069,0
1,92,229,0.005022468825592381,0
1,93,228,0.008171317589096835,0
1,94,227,0.0005679550119548088,0
1,95,226,0.005588334122812762,0
1,96,225,0.0032220857302939425,0
1,97,224,0.0023306231308707834,0
1,98,223,0.0015058592459124011,0
1,99,222,0.0030386383862333723,0
1,100,221,0.006039966099248367,0
1,101,220,0.0035865752634620875,0
1,102,219,0.0033535778319087046,0
1,103,218,0.0029145890335053807,0
1,104,217,0.005657384845593098,0
1,105,216,0.0005003078895004558,0
1,106,215,0.004181702493154083,0
1,107,214,0.004397683780397347,0
1,108,213,0.006742481965345543,0
1,109,212,0.0008161117983748456,0
1,110,211,0.003763152181219343,0
1,111,210,0.002812276690156484,0
1,112,209,0.0021080679563377394,0
1,113,208,0.08074722030873227,0
1,114,207,0.0007912347006493728,0
1,115,206,0.006673685490245782,0
1,116,205,0.08112077645894329,0
1,117,204,0.08281385707692691,0
1,118,203,0.0006880497875309142,0
1,119,202,0.005656246060109736,0
1,120,201,0.004850336573111143,0
1,121,200,0.006901134038174268,0
1,122,199,0.0034809276822643,0
1,123,198,0.0005677677688419085,0
1,124,197,0.002946926221315039,0
1,125,196,0.004799632873997629,0
1,126,195,0.002520288235352005,0
1,127,194,0.0806609632993666,0
1,128,193,0.0007226509045103007,0
1,129,192,0.0020481118243544255,0
1,130,191,0.0023217037906329147,0
1,131,190,0.0018391670676849263,0
1,132,189,0.0031296543572603545,0
1,133,188,0.00446368973562178,0
1,134,187,0.0019341467192873327,0
1,135,186,0.003923068475052403,0
1,136,185,0.005034740404105383,0
1,137,184,0.002208644513928704,0
1,138,183,0.0026525400411451247,0
1,139,182,0.003589710146426306,0
1,140,181,0.07910899165951091,0
1,141,180,0.0024869155799215484,0
1,142,179,0.0037802262839759615,0
1,143,178,0.0020813035242197653,0
1,144,177,0.002347186647684144,0
1,145,176,0.000970856392339167,0
1,146,175,0.0027799217625055516,0
1,147,174,0.002976389024012915,0
1,148,173,0.0008162474369555967,0
1,149,172,0.000566449925331488,0
1,150,171,0.0021875629760061688,0
1,151,170,0.005852865471839996,0
1,152,169,0.0029055808593766827,0
1,153,168,0.00267980678215734,0
1,154,167,0.004259591531587423,0
1,155,166,0.002396361919003823,0
1,156,165,0.003522899545498249,0
1,157,164,0.001958018638034376,0
1,158,163,0.00450895779190151,0
1,159,162,0.0013644794156050185,0
1,160,161,0.08408181742837861,0
1,161,160,0.0015331016070936037,0
1,162,159,0.0007669539000837487,0
1,163,158,0.0023141747240639165,0
1,164,157,0.08160900047486151,0
1,165,156,0.0009281254868125452,0
1,166,155,0.0007791256202857433,0
1,167,154,0.00363729666321085,0
1,168,153,0.0024643581526086083,0
1,169,152,0.08142942801501978,0
1,170,151,0.08111567002378542,0
1,171,150,0.0015713503894699676,0
1,172,149,0.003476520102549495,0
1,173,148,0.0022907756147698926,0
1,174,147,0.00046526646033073294,0
1,175,146,0.0035109794828055035,0
1,176,145,0.08163566425519007,0
1,177,144,0.0035408914032890246,0
1,178,143,0.00259427319300477,0
1,179,142,0.0014696251511078617,0
1,180,141,0.005731913097132177,0
1,181,140,0.0854501743618379,0
1,182,139,0.002831435064635842,0
1,183,138,0.003831970990456876,0
1,184,137,0.002226505356255925,0
1,185,136,0.00235643819366307,0
1,186,135,0.0006226861922673657,0
1,187,134,0.002178280429572078,0
1,188,133,0.0025677241857100107,0
1,189,132,0.0018611334426641005,0
1,190,131,0.0017041732061440686,0
1,191,130,0.002285146442390649,0
1,192,129,0.0020359873644460757,0
1,193,128,0.0018056865818072607,0
1,194,127,0.0017903814900418723,0
1,195,126,0.0016400174226581363,0
1,196,125,0.08609809866735375,0
1,197,124,0.00302787393051764,0
1,198,123,0.004051685357294518,0
1,199,122,0.002256166652345154,0
1,200,121,0.005751841305236742,0
1,201,120,0.08389443770394231,0
