unit_id,time_cycles,RUL,reconstruction_error,is_anomaly
1,1,191,0.3364325874367739,0
1,2,190,0.3406322429064184,0
1,3,189,0.4220420625184811,0
1,4,188,0.6511845547713564,0
1,5,187,0.20000379752838512,0
1,6,186,0.27107926810172345,0
1,7,185,0.30018526301069054,0
1,8,184,0.38964981362157924,0
1,9,183,0.615442651943306,0
1,10,182,0.7752991797564805,0
1,11,181,0.45745721987350235,0
1,12,180,0.3094123019274624,0
1,13,179,0.49100646019480537,0
1,14,178,0.4124188633296412,0
1,15,177,0.4193153976345482,0
1,16,176,0.2927208346070515,0
1,17,175,0.33492573624460464,0
1,18,174,0.2894185083928479,0
1,19,173,0.4732075934140692,0
1,20,172,0.6136178618197224,0
1,21,171,0.33645190229982774,0
1,22,170,0.37303921379183697,0
1,23,169,0.543531875295758,0
1,24,168,0.33837875367248665,0
1,25,167,0.5363796686348684,0
1,26,166,0.4228712959408181,0
1,27,165,0.3677257429162593,0
1,28,164,0.8810702201946431,0
1,29,163,0.265620144640373,0
1,30,162,0.49508753759913804,0
1,31,161,0.4209481509591741,0
1,32,160,0.5570805808018893,0
1,33,159,0.4317526876013682,0
1,34,158,0.4505952466075173,0
1,35,157,0.2859359227750275,0
1,36,156,0.30792959000753695,0
1,37,155,0.3360882216605457,0
1,38,154,0.39470233082018563,0
1,39,153,0.23956631603213063,0
1,40,152,0.35906030996577004,0
1,41,151,0.40528659655101873,0
1,42,150,0.23941914791120475,0
1,43,149,0.5366803847156731,0
1,44,148,0.3342006052122343,0
1,45,147,0.26230547666440873,0
1,46,146,0.2672293892586575,0
1,47,145,0.5315181116066455,0
1,48,144,0.3066015399140551,0
1,49,143,0.2930218802055072,0
1,50,142,0.315147415589455,0
1,51,141,0.41353465550769886,0
1,52,140,0.8186630031859939,0
1,53,139,0.3211882297744685,0
1,54,138,0.43715586286961755,0
1,55,137,0.12621199206265452,0
1,56,136,0.21240402910546777,0
1,57,135,0.1871053783257472,0
1,58,134,0.6033039675900452,0
1,59,133,0.7407117947746528,0
1,60,132,0.29774952398690463,0
1,61,131,0.38866160586256626,0
1,62,130,0.517079396909441,0
1,63,129,0.5253265579220188,0
1,64,128,0.3662098248204646,0
1,65,127,0.31797177447059066,0
1,66,126,0.44343356958576746,0
1,67,125,0.44068311427651563,0
1,68,124,0.1544516961829888,0
1,69,123,0.3223103037995994,0
1,70,122,0.32612111166573254,0
1,71,121,0.35162176579531246,0
1,72,120,0.4361533596452413,0
1,73,119,0.3893796431485239,0
1,74,118,0.5895481150644069,0
1,75,117,0.7109991186681803,0
1,76,116,0.4493797043460833,0
1,77,115,0.3621534655714681,0
1,78,114,0.7958420665594069,0
1,79,113,0.399568489512116,0
1,80,112,0.6111301330552004,0
1,81,111,0.16275386607388218,0
1,82,110,0.36703762824962427,0
1,83,109,0.32717854270219504,0
1,84,108,0.19272666945885678,0
1,85,107,0.3565312067663886,0
1,86,106,0.3902600228368122,0
1,87,105,0.4764496384415685,0
1,88,104,0.5973687244287343,0
1,89,103,0.1833727450609211,0
1,90,102,0.8574372056291396,0
1,91,101,0.4732892418144476,0
1,92,100,0.3634998745219417,0
1,93,99,0.3177377861418637,0
1,94,98,0.2737902658038531,0
1,95,97,0.8641895166266196,0
1,96,96,0.3229558991266028,0
1,97,95,0.45558247972296934,0
1,98,94,0.7311712884582983,0
1,99,93,0.17938035565773922,0
1,100,92,0.36192004076636325,0
1,101,91,0.5618418720762671,0
1,102,90,0.35740202537499094,0
1,103,89,0.45789834405979873,0
1,104,88,0.24331619266928323,0
1,105,87,0.2993184399657052,0
1,106,86,0.31413413594872625,0
1,107,85,0.8454842426882595,0
1,108,84,0.8884465014276353,0
1,109,83,0.4968608798851877,0
1,110,82,0.34844311986374027,0
1,111,81,0.3239767230271953,0
1,112,80,0.34944094326248176,0
1,113,79,0.1766787019835701,0
1,114,78,0.3624497540370205,0
1,115,77,0.2528787091378963,0
1,116,76,0.4423469088206736,0
1,117,75,0.7150243047427026,0
1,118,74,0.2503031662703777,0
1,119,73,0.45312630963630013,0
1,120,72,0.32490747041902834,0
1,121,71,0.518000419868861,0
1,122,70,0.3775432896247223,0
1,123,69,0.6236925220078767,0
1,124,68,0.4435501601621832,0
1,125,67,0.5438771672941312,0
1,126,66,0.6039439995532713,0
1,127,65,0.3612043780072767,0
1,128,64,0.2834572156238621,0
1,129,63,0.4616781033959398,0
1,130,62,0.5494229723998513,0
1,131,61,0.5092592784467258,0
1,132,60,0.4736845660768324,0
1,133,59,0.23023687505920518,0
1,134,58,0.333409907145604,0
1,135,57,0.29495020312009274,0
1,136,56,0.4770138304293858,0
