unit_id,time_cycles,RUL,reconstruction_error,is_anomaly
1,1,148,0.3939891403113639,0
1,2,147,0.3939891403113639,0
1,3,146,0.3939891403113639,0
1,4,145,0.3939891403113639,0
1,5,144,0.3939891403113639,0
1,6,143,0.3939891403113639,0
1,7,142,0.3939891403113639,0
1,8,141,0.3939891403113639,0
1,9,140,0.3939891403113639,0
1,10,139,0.3939891403113639,0
1,11,138,0.3939891403113639,0
1,12,137,0.3939891403113639,0
1,13,136,0.3939891403113639,0
1,14,135,0.3939891403113639,0
1,15,134,0.3939891403113639,0
1,16,133,0.3939891403113639,0
1,17,132,0.3939891403113639,0
1,18,131,0.3939891403113639,0
1,19,130,0.3939891403113639,0
1,20,129,0.3939891403113639,0
1,21,128,0.3939891403113639,0
1,22,127,0.3939891403113639,0
1,23,126,0.3939891403113639,0
1,24,125,0.3939891403113639,0
1,25,124,0.3939891403113639,0
1,26,123,0.3939891403113639,0
1,27,122,0.3939891403113639,0
1,28,121,0.3939891403113639,0
1,29,120,0.3939891403113639,0
1,30,119,0.3939891403113639,0
1,31,118,0.39904726472981983,0
1,32,117,0.4352372542629998,0
1,33,116,0.4081140810752734,0
1,34,115,0.47695367604531164,0
1,35,114,0.458420587744765,0
1,36,113,0.417023769171346,0
1,37,112,0.5080619856159482,0
1,38,111,0.47134373788833095,0
1,39,110,0.43751980680833713,0
1,40,109,0.40374313130365047,0
1,41,108,0.43236898611872393,0
1,42,107,0.42246587379013917,0
1,43,106,0.5301149778462829,0
1,44,105,0.5908345810114416,0
1,45,104,0.5702912674053472,0
1,46,103,0.7002649728238936,0
1,47,102,0.6507450189643051,0
1,48,101,0.5952170787190258,0
1,49,100,0.6027157831583828,0
1,50,99,0.5244701951281736,0
1,51,98,0.6537052117763007,0
1,52,97,0.6974102030709113,0
1,53,96,0.6931452727731603,0
1,54,95,0.698555049644889,0
1,55,94,0.7734358853849443,0
1,56,93,0.8121890491215565,0
1,57,92,0.638435099754658,0
1,58,91,0.612081669780035,0
1,59,90,0.5705018322888438,0
1,60,89,0.5738304601033287,0
1,61,88,0.5750061792761296,0
1,62,87,0.6239593110722892,0
1,63,86,0.6947898853687539,0
1,64,85,0.6564364621457692,0
1,65,84,0.6864738691181119,0
1,66,83,0.6440737999506101,0
1,67,82,0.7137498859360802,0
1,68,81,0.6552951867084392,0
1,69,80,0.6532051971989095,0
1,70,79,0.6803245649027232,0
1,71,78,0.6454339383183438,0
1,72,77,0.44990199356521765,0
1,73,76,0.3900488990718997,0
1,74,75,0.3768011448829238,0
1,75,74,0.4741793150034691,0
1,76,73,0.5383298668876624,0
1,77,72,0.6900733349173558,0
1,78,71,0.6405782013234923,0
1,79,70,0.6805187817939556,0
1,80,69,0.7057152658927505,0
1,81,68,0.6604360510787133,0
1,82,67,0.6552694359184561,0
1,83,66,0.7118643936400051,0
1,84,65,0.6621867700960314,0
1,85,64,0.7099898867852713,0
1,86,63,0.6136511146894291,0
1,87,62,0.582324712504525,0
1,88,61,0.6161681008474472,0
1,89,60,0.6531034091824813,0
1,90,59,0.6458588922436106,0
1,91,58,0.5863629050306529,0
1,92,57,0.5101089707280102,0
1,93,56,0.5459737381873061,0
1,94,55,0.5916542589200076,0
1,95,54,0.5395857509178206,0
1,96,53,0.6055615986105382,0
1,97,52,0.6254986981320624,0
1,98,51,0.6900608754950469,0
1,99,50,0.5616930326730565,0
1,100,49,0.5473875038521466,0
1,101,48,0.6023533932467214,0
1,102,47,0.5697989876393236,0
1,103,46,0.43424946882161447,0
1,104,45,0.383498103672772,0
1,105,44,0.36547437627468826,0
1,106,43,0.311279753705983,0
1,107,42,0.38824553675709805,0
1,108,41,0.4062682020929526,0
1,109,40,0.4695899906082937,0
1,110,39,0.5210608105944577,0
1,111,38,0.4945916624398944,0
1,112,37,0.4317747864110662,0
1,113,36,0.4260005913805715,0
1,114,35,0.4329274689292072,0
1,115,34,0.38977569680875257,0
1,116,33,0.4325893302758891,0
1,117,32,0.40456512612032064,0
1,118,31,0.42056684434782515,0
1,119,30,0.45460677627892027,0
1,120,29,0.43532292116257365,0
1,121,28,0.4226131639805206,0
1,122,27,0.44861807082416877,0
1,123,26,0.43061839623417764,0
1,124,25,0.41348866972895204,0
1,125,24,0.4036277429138552,0
1,126,23,0.39978406323172794,0
1,127,22,0.4291400194609331,0
1,128,21,0.4088510434540677,0
1,129,20,0.4425708866597063,0
1,130,19,0.42743317128765207,0
1,131,18,0.43402424608931905,0
1,132,17,0.44973778040855156,0
1,133,16,0.5071501139495874,0
1,134,15,0.6148360525290735,0
1,135,14,0.567262812039423,0
1,136,13,0.4646115890122029,0
1,137,12,0.471690437499445,0
1,138,11,0.5099549914848842,0
1,139,10,0.703436897576675,0
1,140,9,0.616692324632267,0
1,141,8,0.4049904405049818,0
1,142,7,0.41045063373048457,0
1,143,6,0.5241327431122323,0
1,144,5,0.5394335271610503,0
1,145,4,0.544467772979095,0
1,146,3,0.4911029409340199,0
1,147,2,0.5035754076401107,0
1,148,1,0.5329618031610138,0
1,149,0,0.5350573909968861,0
2,1,268,0.5663622100746681,0
2,2,267,0.5663622100746681,0
2,3,266,0.5663622100746681,0
2,4,265,0.5663622100746681,0
2,5,264,0.5663622100746681,0
2,6,263,0.5663622100746681,0
2,7,262,0.5663622100746681,0
2,8,261,0.5663622100746681,0
2,9,260,0.5663622100746681,0
2,10,259,0.5663622100746681,0
2,11,258,0.5663622100746681,0
2,12,257,0.5663622100746681,0
2,13,256,0.5663622100746681,0
2,14,255,0.5663622100746681,0
2,15,254,0.5663622100746681,0
2,16,253,0.5663622100746681,0
2,17,252,0.5663622100746681,0
2,18,251,0.5663622100746681,0
2,19,250,0.5663622100746681,0
2,20,249,0.5663622100746681,0
2,21,248,0.5663622100746681,0
2,22,247,0.5663622100746681,0
2,23,246,0.5663622100746681,0
2,24,245,0.5663622100746681,0
2,25,244,0.5663622100746681,0
2,26,243,0.5663622100746681,0
2,27,242,0.5663622100746681,0
2,28,241,0.5663622100746681,0
2,29,240,0.5663622100746681,0
2,30,239,0.5663622100746681,0
2,31,238,0.446221474529027,0
2,32,237,0.452327086613485,0
2,33,236,0.4215560673378651,0
2,34,235,0.4382014595835271,0
2,35,234,0.40906804242202693,0
2,36,233,0.4020665928229631,0
2,37,232,0.4707761628534291,0
2,38,231,0.5013960311591424,0
2,39,230,0.48977076349336396,0
2,40,229,0.4065314962075958,0
2,41,228,0.38082228414672653,0
2,42,227,0.3894017033402865,0
2,43,226,0.386813568761864,0
2,44,225,0.34926078591367304,0
2,45,224,0.36122962280610627,0
2,46,223,0.24104769060870193,0
2,47,222,0.2436247459548166,0
2,48,221,0.24641193512546375,0
2,49,220,0.3144727744364816,0
2,50,219,0.5257636332938782,0
2,51,218,0.4466295139340085,0
2,52,217,0.4656409721201274,0
2,53,216,0.46914878155440914,0
2,54,215,0.47543964621047885,0
2,55,214,0.556232347716162,0
2,56,213,0.6216361546789158,0
2,57,212,0.4379806904048577,0
2,58,211,0.45321289602193365,0
2,59,210,0.37250134431937737,0
2,60,209,0.3889979275319428,0
2,61,208,0.415062347667118,0
2,62,207,0.4089233262147041,0
2,63,206,0.43461434535989146,0
2,64,205,0.5194769238717486,0
2,65,204,0.4541585998060063,0
2,66,203,0.4862273298821394,0
2,67,202,0.6494023753454138,0
2,68,201,0.44582380421837375,0
2,69,200,0.44807144794786974,0
2,70,199,0.44367303103162486,0
2,71,198,0.5028599549993039,0
2,72,197,0.5142866479962176,0
2,73,196,0.54822601645613,0
2,74,195,0.5542151298245696,0
2,75,194,0.6425471553213935,0
2,76,193,0.5793759528810954,0
2,77,192,0.6370711115796476,0
2,78,191,0.5676133500609641,0
2,79,190,0.5978999596042672,0
2,80,189,0.6161059917274408,0
2,81,188,0.5273389000418921,0
2,82,187,0.4732522072425437,0
2,83,186,0.5420706113239443,0
2,84,185,0.533836250028415,0
2,85,184,0.538994233525093,0
2,86,183,0.5740610945851995,0
2,87,182,0.563221925393491,0
2,88,181,0.5830190056654677,0
2,89,180,0.5523227490408562,0
2,90,179,0.617520828511688,0
2,91,178,0.6404037885692949,0
2,92,177,0.6342834930322935,0
2,93,176,0.6660247359064579,0
2,94,175,0.6672180614959458,0
2,95,174,0.581041551674117,0
2,96,173,0.6484509800874437,0
2,97,172,0.6020428319389081,0
2,98,171,0.650109527174489,0
2,99,170,0.5930331145346663,0
2,100,169,0.5816513072488826,0
2,101,168,0.5689390203409798,0
2,102,167,0.803511048637551,0
2,103,166,0.7263424494028471,0
2,104,165,0.7810550780380914,0
2,105,164,0.8140649774863244,0
2,106,163,0.7747884048399976,0
2,107,162,0.8207864352788985,0
2,108,161,0.8411316768722088,0
2,109,160,0.748810058330197,0
2,110,159,0.6588737205498113,0
2,111,158,0.7112630437776956,0
2,112,157,0.6692789030346398,0
2,113,156,0.6451702569201061,0
2,114,155,0.6762489622610732,0
2,115,154,0.8769665833037997,0
2,116,153,0.71125853979694,0
2,117,152,0.7347604765000645,0
2,118,151,0.6923756216252263,0
2,119,150,0.887107187107344,0
2,120,149,0.7419069505853279,0
2,121,148,0.5931645814248754,0
2,122,147,0.5926474710243597,0
2,123,146,0.62128536158099,0
2,124,145,0.8114870441156515,0
2,125,144,0.7963953949705546,0
2,126,143,0.7423164141641138,0
2,127,142,0.4855776642719692,0
2,128,141,0.3772051886662593,0
2,129,140,0.6628566851809057,0
2,130,139,0.7237499664680421,0
2,131,138,0.724977520661831,0
2,132,137,0.6557111427846684,0
2,133,136,0.6489129135051517,0
2,134,135,0.5912021818386275,0
2,135,134,0.5939145586443415,0
2,136,133,0.6271255134517382,0
2,137,132,0.4885766223290423,0
2,138,131,0.49566024769942973,0
2,139,130,0.49630621601112623,0
2,140,129,0.4217519551470749,0
2,141,128,0.42975116555354326,0
2,142,127,0.5646815008955361,0
2,143,126,0.5236227996516499,0
2,144,125,0.4300406754787234,0
2,145,124,0.3987896496492908,0
2,146,123,0.40697423101000213,0
2,147,122,0.3980088367261814,0
2,148,121,0.40136937520047217,0
2,149,120,0.41534932287326526,0
2,150,119,0.38143810552456003,0
2,151,118,0.32091813734557434,0
2,152,117,0.3352745822164689,0
2,153,116,0.3448016038127571,0
2,154,115,0.3441925362250241,0
2,155,114,0.4148799029386823,0
2,156,113,0.38782110977573575,0
2,157,112,0.42497848338627603,0
2,158,111,0.5389540843532433,0
2,159,110,0.4995935613900293,0
2,160,109,0.399394161378461,0
2,161,108,0.34009328382668796,0
2,162,107,0.40318240278317563,0
2,163,106,0.4570112490049261,0
2,164,105,0.48231146833794425,0
2,165,104,0.48333466569465156,0
2,166,103,0.5006361475095303,0
2,167,102,0.5670783250470065,0
2,168,101,0.6446109044955813,0
2,169,100,0.4581197183036651,0
2,170,99,0.47990068072974795,0
2,171,98,0.4778401532529017,0
2,172,97,0.49595327096184527,0
2,173,96,0.6101374675578538,0
2,174,95,0.520309049355754,0
2,175,94,0.5212236610513622,0
2,176,93,0.5322633964847266,0
2,177,92,0.5567615714011223,0
2,178,91,0.5466186375093974,0
2,179,90,0.5352236184989115,0
2,180,89,0.6037863965234891,0
2,181,88,0.6440396744670225,0
2,182,87,0.7214498144735032,0
2,183,86,0.7625501139520539,0
2,184,85,0.6528822783097143,0
2,185,84,0.6001542818349475,0
2,186,83,0.6034292944846569,0
2,187,82,0.5546284094298615,0
2,188,81,0.6304794031920387,0
2,189,80,0.6164647757698791,0
2,190,79,0.6751019511984889,0
2,191,78,0.6628738047973776,0
2,192,77,0.7993891269755999,0
2,193,76,0.7545619604064824,0
2,194,75,0.7360529969919614,0
2,195,74,0.7124278656448358,0
2,196,73,0.5981318183822659,0
