unit_id,time_cycles,RUL,reconstruction_error,is_anomaly
1,1,320,0.0005814603603301942,0
1,2,319,0.04118620327274937,0
1,3,318,0.0008865284906332973,0
1,4,317,0.0008912298367310005,0
1,5,316,0.0008666689479367382,0
1,6,315,0.01149373527562625,0
1,7,314,0.001499076303632854,0
1,8,313,0.00026244248403119814,0
1,9,312,0.0008194146068885965,0
1,10,311,0.000696970164585882,0
1,11,310,0.039273289691552235,0
1,12,309,0.008677156406956519,0
1,13,308,0.0006476866467815059,0
1,14,307,0.040403058858714605,0
1,15,306,0.0004479214455021142,0
1,16,305,0.03638681206201579,0
1,17,304,0.006503392590858244,0
1,18,303,0.0005228461955227692,0
1,19,302,0.0399304714035353,0
1,20,301,0.037054203403476815,0
1,21,300,0.0022332064233467697,0
1,22,299,0.03938529423425264,0
1,23,298,0.0026120415033564536,0
1,24,297,0.0009502684863982865,0
1,25,296,0.0008178921059625891,0
1,26,295,0.03496620454867457,0
1,27,294,0.005121087411680614,0
1,28,293,0.002122534463498163,0
1,29,292,0.0007791110610729748,0
1,30,291,0.03653967990337646,0
1,31,290,0.0382401258735932,0
1,32,289,0.011402256533204496,0
1,33,288,0.0007204416945880126,0
1,34,287,0.009855141464584535,0
1,35,286,0.007794754304415929,0
1,36,285,0.0006444783342857716,0
1,37,284,0.012068883490757831,0
1,38,283,0.002203549052744461,0
1,39,282,0.008429157628333078,0
1,40,281,0.010837212114772819,0
1,41,280,0.0005643370319520322,0
1,42,279,0.0006861564037124549,0
1,43,278,0.0009774316124402664,0
1,44,277,0.0004987089821788577,0
1,45,276,0.0005687898074833493,0
1,46,275,0.0024356410377595283,0
1,47,274,0.0009308135895385112,0
1,48,273,0.0004298355446214655,0
1,49,272,0.04214694407797982,0
1,50,271,0.011439907216726858,0
1,51,270,0.008215997412840292,0
1,52,269,0.0006505939834319078,0
1,53,268,0.03668388571789842,0
1,54,267,0.0004045558247639108,0
1,55,266,0.0003668133028912601,0
1,56,265,0.03571661838142027,0
1,57,264,0.00243580734136559,0
1,58,263,0.0007449680752261538,0
1,59,262,0.00031652286420405556,0
1,60,261,0.03581948044405577,0
1,61,260,0.0101140426637807,0
1,62,259,0.000527794039449895,0
1,63,258,0.0023831783432381832,0
1,64,257,0.0059982169159727,0
1,65,256,0.003087930637916373,0
1,66,255,0.0009455626777669751,0
1,67,254,0.01076173547133824,0
1,68,253,0.0017890662196934132,0
1,69,252,0.0017371888645308265,0
1,70,251,0.0007344903806855485,0
1,71,250,0.008014364012071763,0
1,72,249,0.0006626362415342202,0
1,73,248,0.00864493053116935,0
1,74,247,0.03871064822800553,0
1,75,246,0.007698187733468348,0
1,76,245,0.03861340300646158,0
1,77,244,0.0006223196157850902,0
1,78,243,0.0007607891559049288,0
1,79,242,0.0005518222714582943,0
1,80,241,0.005185324660227627,0
1,81,240,0.03728803175716033,0
1,82,239,0.008747371763241292,0
