unit_id,time_cycles,RUL,anomaly_score,is_anomaly
1,1,258,-0.1598254163491054,0
1,2,257,-0.1502869830355722,0
1,3,256,-0.15244641661922398,0
1,4,255,-0.129907906681003,0
1,5,254,-0.16447501666443665,0
1,6,253,-0.15675465049009063,0
1,7,252,-0.16722766810791728,0
1,8,251,-0.1492911408156513,0
1,9,250,-0.15458850370248656,0
1,10,249,-0.1550507760579592,0
1,11,248,-0.15427552178919313,0
1,12,247,-0.14713073669543436,0
1,13,246,-0.1449990683917522,0
1,14,245,-0.13168404219662638,0
1,15,244,-0.12607792581143046,0
1,16,243,-0.15370613241679515,0
1,17,242,-0.10782528445318229,0
1,18,241,-0.1478773931505249,0
1,19,240,-0.15052032792522574,0
1,20,239,-0.146483720755332,0
1,21,238,-0.15255238540407295,0
1,22,237,-0.15292499649901936,0
1,23,236,-0.1424810985561749,0
1,24,235,-0.13348425975293832,0
1,25,234,-0.14595919009198277,0
1,26,233,-0.16745451311439857,0
1,27,232,-0.1418975292538151,0
1,28,231,-0.12699007324054673,0
1,29,230,-0.13648613920112357,0
1,30,229,-0.1486347723399959,0
1,31,228,-0.13587092300411652,0
1,32,227,-0.12637664096414436,0
1,33,226,-0.1470713700903135,0
1,34,225,-0.15359747881951552,0
1,35,224,-0.14573454798979046,0
1,36,223,-0.15819248128429075,0
1,37,222,-0.12736383011500313,0
1,38,221,-0.16352669914022,0
1,39,220,-0.13579192718517769,0
1,40,219,-0.13607189701571226,0
1,41,218,-0.14574173440293253,0
1,42,217,-0.16579082628075953,0
1,43,216,-0.14011808677786042,0
1,44,215,-0.08564715779153187,0
1,45,214,-0.13700643844497878,0
1,46,213,-0.16295066424827936,0
1,47,212,-0.16014154493292054,0
1,48,211,-0.1509255776816243,0
1,49,210,-0.13502194647724247,0
1,50,209,-0.1577424155578267,0
1,51,208,-0.11881094613178739,0
1,52,207,-0.14125904837941905,0
1,53,206,-0.15795184589472994,0
1,54,205,-0.16692633924670236,0
1,55,204,-0.15836087226382672,0
1,56,203,-0.129594011783504,0
1,57,202,-0.1575440163324775,0
1,58,201,-0.1617112939676067,0
1,59,200,-0.14226031266192457,0
1,60,199,-0.14780872894406777,0
1,61,198,-0.14364155748065183,0
1,62,197,-0.12394061747690044,0
1,63,196,-0.15512443119696578,0
1,64,195,-0.1617399409530691,0
1,65,194,-0.12477471247760075,0
1,66,193,-0.14459839298718852,0
1,67,192,-0.15388297543183455,0
1,68,191,-0.1590584442834403,0
1,69,190,-0.13545369455214046,0
1,70,189,-0.1619929206715261,0
1,71,188,-0.16762353606522434,0
1,72,187,-0.16030528558595153,0
1,73,186,-0.13905566966193955,0
1,74,185,-0.15127471623836564,0
1,75,184,-0.1631210185335802,0
1,76,183,-0.1507947811519506,0
1,77,182,-0.158193154304394,0
1,78,181,-0.12061888223443928,0
1,79,180,-0.15159135060523782,0
1,80,179,-0.1219721626368877,0
1,81,178,-0.11674123479475218,0
1,82,177,-0.16750529492179977,0
1,83,176,-0.1524869815001318,0
1,84,175,-0.14073458633699854,0
1,85,174,-0.13913105024434008,0
1,86,173,-0.1567761156639768,0
1,87,172,-0.1476775136968636,0
1,88,171,-0.13639496147585706,0
1,89,170,-0.1459910203485158,0
1,90,169,-0.15705225303279052,0
1,91,168,-0.15286566532686507,0
1,92,167,-0.16691371596248133,0
1,93,166,-0.14700422123513063,0
1,94,165,-0.14691583215397103,0
1,95,164,-0.13759782603697512,0
1,96,163,-0.15594449682593026,0
1,97,162,-0.13157070817913202,0
1,98,161,-0.15643018330592523,0
1,99,160,-0.1447834208602647,0
1,100,159,-0.14399479133728943,0
1,101,158,-0.1605801293713494,0
